date,open,high,low,close,volume
05-04-17,142.26,143.44,141.29,141.85,17158059
06-04-17,142.11,142.22,140.91,141.17,15103426
07-04-17,141.2,141.55,140.24,140.78,11811439
10-04-17,141,141.43,140.63,141.04,9039366
11-04-17,140.8,141.0299,138.81,139.92,16638087
12-04-17,139.72,140.4,139.44,139.58,11612456
13-04-17,139.62,140.58,139.33,139.39,10965614
17-04-17,139.76,141.55,139.75,141.42,11519663
18-04-17,141.27,141.905,140.61,140.96,14807472
19-04-17,141.35,143.04,141.27,142.27,15563945
20-04-17,142.95,144.25,142.689,143.8,15968164
21-04-17,143.9,144.17,142.27,143.68,12382002
